internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41875,Hemiscyllium hallstromi,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,hallstromi,,,,,"Whitley, 1967",
60197,Hydrolagus trolli,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,trolli,,,,,"Didier &amp; Séret, 2002","Synonyms = <em>Hydrolagus</em> sp. C Paulin <em>et al</em>., 1989; <em>Hydrolagus</em> sp. cf <em>lemurs</em> Séret in Grandperrin <em>et al</em>., 1997; <em>Hydrolagus</em> sp. Séret in Grandperrin <em>et al</em>., 1999. <br/> <br/>A recently described, highly distinctive species, <em>Hydrolagus trolli</em> is often caught with a species of giant black chimaera (cf. <em>Hydrolagus affinis</em>), and the range of these two species may overlap in some areas, but <em>H. trolli</em> is readily separated by its distinctive blue colouration and more acute snout."
42718,Parmaturus bigus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Parmaturus,bigus,,,,,"Séret &amp; Last, 2007",
60144,Rhinochimaera africana,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Rhinochimaera,africana,,,,,"Compagno, Stehmann &amp; Ebert, 1990",
41856,Scymnodalatias sherwoodi,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,sherwoodi,,,,,"(Archey, 1921)",
4015,Catagonus wagneri,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Catagonus,wagneri,,,,,"(Rusconi, 1930)","This species was originally described from pre-Hispanic and subfossil remains. It was subsequently discovered alive (Wetzel <em>et al</em>. 1975; Wetzel 1977a, b, 1981)."
2447,Axis kuhlii,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Axis,kuhlii,,,,,"(Temminck, 1836)","Bawean Deer has sometimes been included in Hog Deer <em>Axis porcinus</em> (Haltenorth 1963), but is better considered a full species (Groves and Grubb 1987, Grubb 2005). With Hog Deer it was often placed in the genus <em>Cervus</em> (e.g. Chasen 1940, van Bemmel 1944), until Groves and Grubb (1987) strongly argued for placement in <em>Axis</em>. The most recent analyses indicate that these two species, together with <em>calamianensis</em>, constitute a genus distinct from <em>Axis</em>, <em>Hyelaphus</em> (Meijaard and Groves 2004, Pitra <em>et al</em>. 2004). The species name is sometimes mis-spelled <em>kuhli</em>, but the correct original spelling, which must be used today, is <em>kuhlii</em>."
41779,Moschiola meminna,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,TRAGULIDAE,Moschiola,meminna,,,,,"(Erxleben, 1777)","<em>Moschiola meminna</em> was recently revised by Groves and Meijaard (2005) who restricted animals of this name to the dry zone of Sri Lanka. Previous to this, all populations within <em>Moschiola</em> were considered conspecific, under the name <em>M. meminna</em> (as the oldest in the genus) and, prior to Groves and Grubb (1987), often as <em>Tragulus meminna</em>. The reality of the Groves and Meijaard (2005) taxonomic hypothesis, of two distinct species of Chevrotain on Sri Lanka, one each in the dry and wet zones (and perhaps a third in the hill zone), and another in India, would benefit from independent corroboration: only three wet zone skulls were available for the key analysis, making the significance of their absolute separation from the dry zone series difficult to assess. However, as skull differences co-vary with pelage and body proportions, their taxonomic proposals are followed here, in the hope that so doing will encourage the generation of further information to consolidate or modify the arrangement. The hill zone animals are not considered under this species."
4288,Rucervus schomburgki,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,schomburgki,,,,,"(Blyth, 1863)","Giles (1937) stressed the close taxonomic relationship of this deer with <em>R. duvaucelii</em>, within which it was placed by Haltenorth (1963: 58), Groves (1982; tentatively) and Corbet and Hill (1992). It was considered a full species by Pocock (1943), who even assigned it to its own monotypic genus <em>Thaocervus</em>, and by Lekagul and McNeely (1977), Groves and Grubb (1987) and Pitra <em>et al</em>. (2004). Most sources during 1945 to 2015 placed the species in the genus <em>Cervus</em>."
80671020,Bathyraja panthera,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,panthera,,,,,"Orr, Stevenson, Hoff, Spies &amp; McEachran, 2011",
39333,Heterodontus francisci,ANIMALIA,CHORDATA,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,francisci,,,,,"(Girard, 1855)","The literature suggests that this species may also occur off the coasts of Ecuador and Peru, but these records are unconfirmed and may have been misidentifications of another species."
44209,Apristurus brunneus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,brunneus,,,,,"(Gilbert, 1892)","The genus <em>Apristurus</em> contains at least 32 described species and a relatively large number of potentially undescribed ones. Morphological conservatism and, until recently, a lack of objectively defined characters makes this one of the most taxonomically confused shark genera (Compagno 1984, Nakaya and Sato 1999).  <br/> <br/>Nakaya and Sato (1999) defined three species groups within <em>Apristurus</em>: the <em>longicephalus</em>-group (two species), <em>brunneus</em>-group (20 species) and <em>spongiceps</em>-group (10 species). The <em>brunneus</em>-group is characterized by: a short, wide snout (prenarial length &lt;6% total length (TL), 0.36 to 0.94 times in interorbital); 13 to 22 valves in the spiral intestine; upper labial furrows obviously longer than the lower furrows; a discontinuous supraorbital sensory canal.<br/> <br/>Compagno (1984) considered it likely that the specimens and records of <em>A. brunneus</em> from the western North Pacific represent an assemblage of two or more <em>brunneus</em>-like species."
44215,Apristurus kampae,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,kampae,,,,,"Taylor, 1972","The genus <em>Apristurus</em> contains at least 32 described species and a relatively large number of potentially undescribed ones. Morphological conservatism and, until recently, a lack of objectively defined characters makes this one of the most taxonomically confused shark genera (Compagno 1984, Nakaya and Sato 1999).<br/><br/>Nakaya and Sato (1999) defined three species groups within <em>Apristurus</em>: the <em>longicephalus</em>-group (two species), <em>brunneus</em>-group (20 species) and <em>spongiceps</em>-group (10 species). <em>Apristurus kampae</em> belongs to the <em>spongiceps</em>-group, characterized by: a short, wide snout (prenarial length &lt;6% total length (TL)); 7 to 12 valves in the spiral intestine; upper labial furrows subequal to, or shorter than the lower furrows; a continuous supraorbital sensory canal."
44226,Apristurus spongiceps,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,spongiceps,,,,,"(Gilbert, 1905)","The genus <em>Apristurus</em> contains at least 32 described species and a relatively large number of potentially undescribed ones. Morphological conservatism and, until recently, a lack of objectively defined characters makes this one of the most taxonomically confused shark genera (Compagno 1984, Nakaya and Sato 1999).  <br/> <br/>Nakaya and Sato (1999) defined three species groups within <em>Apristurus</em>: the <em>longicephalus</em>-group (two species), <em>brunneus</em>-group (20 species) and <em>spongiceps</em>-group (10 species). The <em>spongiceps</em>-group is characterized by: a short, wide snout (prenarial length &lt;6% TL, 0.36 to 0.94 times in interorbital); 7 to 12 valves in the spiral intestine; upper labial furrows subequal to, or shorter than the lower furrows; a continuous supraorbital sensory canal (Nakaya and Sato 1999). <em>A. spongiceps</em> is readily distinguished from its congeners by its unique pleated gills (Compagno 1984)."
60227,Cephaloscyllium ventriosum,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Cephaloscyllium,ventriosum,,,,,"(Garman, 1880)",
60231,Parmaturus xaniurus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Parmaturus,xaniurus,,,,,"(Gilbert, 1892)",
161334,Mustelus californicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,californicus,,,,,"Gill, 1864","Shark species within the genus <em>Mustelus</em> are very similar in both appearance and size, making proper identifications challenging. Five species of <em>Mustelus</em> are known to frequent the waters surrounding Baja California. One of these five species, <em>M. albipinnis</em>, was only recently described and has likely been misidentified in the past as other Mustelus spp. (Castro-Aguirre <em>et al</em>. 2005, Pérez-Jiménez <em>et al</em>. 2005). <em>Mustelus albipinnis</em> is distinguished from <em>M. californicus</em> by white margins present on its fins and a habitat preference for deeper waters (Castro-Aguirre <em>et al</em>. 2005, Pérez-Jiménez <em>et al</em>. 2005, Ebert <em>et al</em>. 2013). Another Baja California smooth-hound, <em>M. lunulatus</em> is considered to be the most similar to <em>M. californicus</em> due to similar colour patterns (grey dorsal colouration with a lighter ventral side). <em>Mustelus lunulatus</em> can be distinguished from <em>M. californicus</em> by its wider set eyes, longer snout and shorter upper labial furrows (Pérez-Jiménez <em>et al</em>. 2005, Ebert <em>et al</em>. 2013). Both species, however, have well developed lower caudals and molariform teeth (Ebert <em>et al</em>. 2013). Dentition can be used to distinguish <em>M. californicus</em> from both <em>M. dorsalis</em> and <em>M. henlei</em> which both have sharper high-cusped teeth (Starks 1917, Pérez-Jiménez <em>et al</em>. 2005, Ebert <em>et al</em>. 2013). <em>Mustelus henlei</em> can also be differentiated by the dorsal fins, which are frayed at the posterior margins and more anteriorly placed along the body than <em>M. californicus</em> (Starks 1917, Ebert 2003, Ebert <em>et al</em>. 2013)."
161648,Mustelus henlei,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,henlei,,,,,"(Gill, 1863)","The Brown Smooth-hound was originally described as <em>Rhinotriacis henlei </em>by Gill in 1863. This name was changed to <em>Triakis henlei</em> and then to the currently valid name <em>Mustelus henlei</em> (Gill 1863). <br/> <br/>In the past, misidentification has lead to a lack of information about the basic biology of the <em>Mustelus</em> species in the Gulf of California. A recent taxonomic revision of this group in the Northern Gulf of California and off southwest peninsula of Baja California has identified a fourth smooth-hound species (Castro-Aguirre <em>et al.</em> 2005, Pérez-Jiménez <em>et al. </em>2005)."
161640,Mustelus lunulatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,lunulatus,,,,,"Jordan &amp; Gilbert, 1882","This species may have been misidentified for other <em>Mustelus</em> spp. in the Gulf of California, including <em>M. californicus.</em> Records of this species from South America refer to another undescribed lunulatus-type <em>Mustelus</em> species. This <em>lunulatus</em>-type <em>Mustelus</em> occurs in the Eastern Pacific to Ecuador and the Galapagos Islands and has likely been recorded as <em>M. lunulatus</em> in South America in the past (see Compagno in prep. for discussion)."
39363,Triakis semifasciata,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,semifasciata,,,,,"Girard, 1855",
39396,Tetronarce californica,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,californica,,,,,"(Ayres, 1855)",
60177,Zapteryx exasperata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Zapteryx,exasperata,,,,,"(Jordan &amp; Gilbert, 1880)","There are possible taxonomic problems in tropical latitudes (possible confusion with <em>Zapteryx xyster</em>), which may severely limit the functional range of &#160;<em>Z. exasperata</em> (Ebert 2003)."
60112,Platyrhinoidis triseriata,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhinoidis,triseriata,,,,,"(Jordan &amp; Gilbert, 1880)",
2636,Bathyraja abyssicola,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,abyssicola,,,,,"(Gilbert, 1896)",
161661,Bathyraja aleutica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,aleutica,,,,,(Gilbert 1896),
161706,Bathyraja kincaidii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,kincaidii,,,,,"(Garman, 1908)","<em>Bathyraja kincaidii</em>&#160;is very similiar&#160;morphologically&#160;to&#160;<em>Bathyraja interrupta </em>and these have been considered to be the same species by some authors. However,&#160;Knuckey (2017) clarified that these species are distinct."
161430,Bathyraja lindbergi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,lindbergi,,,,,"Ishiyama &amp; Ishihara, 1977","This species was first described from the Bering Sea (57°47'N, 173°47'W) by Ishiyama and Ishihara (1977). Subsequent Russian authors have considered this species a junior synonym of <em>Bathyraja matsubarai</em> (Sheiko and Fedorov 2000, Dolganov and Tuponogov 1999,&#160;Mecklenburg <em>et al</em>. 2002). However, recent Russian literature (e.g. Grigorov and Orlov 2013), and&#160;other authors, have considered <em>B. lindbergi</em>&#160;to be a valid species&#160;(Compagno 1999,&#160;Compagno 2005).&#160;Information from Alaska appears to pertain only to&#160;<em>B. lindbergi</em>.&#160;<em>Bathyraja lindbergi</em> and <em>B. matsubarai</em> are very similar and further taxonomic study is required on both species."
161350,Bathyraja maculata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,maculata,,,,,"Ishiyama &amp; Ishihara, 1977",
161319,Bathyraja mariposa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,mariposa,,,,,"Stevenson, Orr, Hoff &amp; McEachran, 2004",
161683,Bathyraja microtrachys,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,microtrachys,,,,,"(Osburn &amp; Nichols, 1916)","This skate been misidentified as the Roughtail Skate, <em>Bathyraja trachura</em>, but <em>B. microtrachys</em> is clearly a distinct species. Although adult males have not been observed for this species, egg cases have been collected and are distinct from those of other eastern North Pacific skates (D.A. Ebert unpubl. data)."
161381,Bathyraja minispinosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,minispinosa,,,,,"Ishiyama &amp; Ishihara, 1977",
161471,Bathyraja parmifera,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,parmifera,,,,,"(Bean, 1881)","In the Northeast Pacific this species has been misidentified on occasion with the starry skate, <em>Raja stellulata</em>, but these skates are distinctive from each other. <em>Bathyraja parmifera</em> is somewhat common in the Gulf of Alaska, but does not appear to occur south of this area, while <em>R. stellulata</em> does not appear to occur as far north as the Gulf of Alaska. <em>B. parmifera</em> and <em>B. smirnovi</em> have also been considered similar (Dolganov and Tuponogov 1999, Parin 2001) though this seems questionable (Sheiko and Fedorov 2000, H. Ishihara pers. obs.).
<br/>
<br/><em>B. simoterus</em> is a synonym of <em>B. parmifera</em> (H. Ishihara pers. comm. 2007)."
161486,Bathyraja spinosissima,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,spinosissima,,,,,"(Beebe &amp; Tee-Van, 1941)",
161375,Bathyraja trachura,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,trachura,,,,,"(Gilbert, 1892)",
161594,Bathyraja violacea,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,violacea,,,,,"(Suvorov, 1935)",Some authors (Dolganov and Tuponogov 1999) suggest <em>B. trachouros</em> and <em>B. violacea</em> may be synonymous.
161452,Amblyraja badia,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Amblyraja,badia,,,,,"(Garman, 1899)",
161466,Beringraja inornata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Beringraja,inornata,,,,,"(Jordan &amp; Gilbert, 1881)",This skate is often misidentified with other hardnose skates from the northeast and eastern central Pacific.
161595,Beringraja rhina,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Beringraja,rhina,,,,,"(Jordan &amp; Gilbert, 1880)",
161629,Beringraja stellulata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Beringraja,stellulata,,,,,"(Jordan &amp; Gilbert, 1880)","First described by Jordan and Gilbert (1880). Gilbert (1915) described <em>Raja montereyensis</em> based on an adult male of this species. However, <em>R. montereyensis</em> was later determined to be a junior synonym of <em>R. stellulata</em>."
60108,Urobatis halleri,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,halleri,,,,,"(Cooper, 1863)","<em>Urobatis concentricus</em>,&#160;<em>U. halleri</em>, and&#160;<em>U. maculatus</em>&#160;have sometimes been considered colour variants of a single species, but molecular studies have shown that these are distinct species (Last<em>&#160;et al.</em>&#160;2016)."
60152,Hypanus dipterurus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Hypanus,dipterurus,,,,,"(Jordan &amp; Gilbert, 1880)","The genus <em>Hypanus</em> formerly was a junior synonym of <em>Dasyatis </em>(Kottelat 2013); it was resurrected by Last <em>et al</em>. (2016) in their revision of the family Dasyatidae.<br/><br/>The nomenclature of this species is often confused, occasionally resulting in the listing of <em>brevis</em> and <em>dipterurus</em> as separate species. Both Jordan and Gilbert and Garman published descriptions of this species in the same year, 1880. However, Jordan and Gilbert published their account of specimens from San Diego in May 1880, while Garman published his description in October of that year. Garman (1913) subsequently overlooked these facts and inappropriately synonymized <em>dipterurus</em> with <em>brevis</em>. However, Jordan and Gilbert's description has precedence."
39416,Myliobatis californicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,californicus,,,,,"Gill, 1865","<i>Myliobatis californica</i> Gill, 1865 was a misspelling of this species."
60191,Hydrolagus colliei,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,colliei,,,,,"(Lay &amp; Bennett, 1839)","Fowler (1910) stated that <em>Chimaera neglecta</em> Ogilby, 1888 is probably a synonym of <em>H. colliei</em>, but it is more likely to be a synonym of <em>H. novaezealandiae</em> (Didier and Rosenberger 2002)."
